MAG_id,superkingdom,phylum,seq_total,unknown_per
MASTER_WP4_FFoQSI_1__VB-14-BG__bin.28,Bacteria,Actinobacteria,535,0.986915888
MASTER_WP4_FFoQSI_1__VB-15-M11__bin.23,Bacteria,Actinobacteria,387,0.987080103
MASTER_WP4_FFoQSI_2__VB03-29__bin.9,Bacteria,Actinobacteria,531,0.988700565
MASTER_WP4_FFoQSI_1__KM-4D__bin.21,Bacteria,Actinobacteria,454,0.988986784
MASTER_WP4_FFoQSI_1__KM-4G__bin.1,Bacteria,Actinobacteria,410,0.987804878
MASTER_WP4_FFoQSI_1__KM-2D__bin.41,Bacteria,Actinobacteria,566,0.989399293
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.22,Bacteria,Actinobacteria,493,0.989858012
MASTER_WP4_FFoQSI_1__VB-08-BD__bin.22,Bacteria,Actinobacteria,504,0.992063492
MASTER_WP4_FFoQSI_2__VB05-29__bin.19,Bacteria,Actinobacteria,553,0.992766727
MASTER_WP4_FFoQSI_1__VB-04-BG__bin.34,Bacteria,Actinobacteria,443,0.984198646
MASTER_WP4_FFoQSI_1__VB12-F-AR__bin.7,Bacteria,Actinobacteria,565,0.987610619
MASTER_WP4_FFoQSI_2__VB11-30__bin.8,Bacteria,Actinobacteria,587,0.988074957
MASTER_WP4_FFoQSI_3__VB07-29__bin.25,Bacteria,Actinobacteria,565,0.987610619
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.23,Bacteria,Actinobacteria,258,0.992248062
MASTER_WP4_FFoQSI_1__VB-12D__bin.17,Bacteria,Actinobacteria,593,0.988195616
MASTER_WP4_FFoQSI_1__VB-15-AG__bin.38,Bacteria,Actinobacteria,488,0.985655738
MASTER_WP4_FFoQSI_3__VB04-30__bin.23,Bacteria,Actinobacteria,550,0.989090909
MASTER_WP4_FFoQSI_2__VB04-29__bin.16,Bacteria,Actinobacteria,604,0.988410596
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.20,Bacteria,Actinobacteria,579,0.98791019
MASTER_WP4_FFoQSI_2__VB10-30__bin.29,Bacteria,Actinobacteria,583,0.987993139
MASTER_WP4_FFoQSI_1__VB-03-M5__bin.4,Bacteria,Actinobacteria,432,0.993055556
MASTER_WP4_FFoQSI_3__VB07-30__bin.6,Bacteria,Actinobacteria,482,0.989626556
MASTER_WP4_FFoQSI_1__VB-15-M10__bin.31,Bacteria,Actinobacteria,481,0.987525988
MASTER_WP4_FFoQSI_2__VB06-29__bin.11,Bacteria,Actinobacteria,450,0.991111111
MASTER_WP4_FFoQSI_1__VB-03-M6__bin.16,Bacteria,Actinobacteria,508,0.988188976
MASTER_WP4_FFoQSI_2__VB06-30__bin.5,Bacteria,Actinobacteria,438,0.99086758
MASTER_WP4_FFoQSI_1__VB14-F-AR__bin.23,Bacteria,Actinobacteria,497,0.989939638
MASTER_WP4_FFoQSI_3__VB13-29__bin.44,Bacteria,Actinobacteria,519,0.990366089
MASTER_WP4_FFoQSI_1__VB-14-M17__bin.27,Bacteria,Actinobacteria,602,0.988372093
MASTER_WP4_FFoQSI_1__VB-14-M18__bin.41,Bacteria,Actinobacteria,507,0.98816568
MASTER_WP4_FFoQSI_1__VB-15-BD__bin.32,Bacteria,Actinobacteria,434,0.98156682
MASTER_WP4_FFoQSI_1__VB-06-AD__bin.15,Bacteria,Actinobacteria,445,0.988764045
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.45,Bacteria,Actinobacteria,469,0.978678038
MASTER_WP4_FFoQSI_3__VB04-30__bin.29,Bacteria,Actinobacteria,696,0.96408046
MASTER_WP4_FFoQSI_3__VB13-29__bin.40,Bacteria,Actinobacteria,740,0.963513514
MASTER_WP4_FFoQSI_1__VB-16-AG__bin.52,Bacteria,Actinobacteria,545,0.972477064
MASTER_WP4_FFoQSI_2__VB08-30__bin.9,Bacteria,Actinobacteria,704,0.964488636
WolfeBE_2014__671_Grayson__bin.1,Bacteria,Actinobacteria,738,0.963414634
MASTER_WP4_FFoQSI_1__VB12-F-AR__bin.44,Bacteria,Actinobacteria,677,0.963072378
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.20,Bacteria,Actinobacteria,721,0.962552011
MASTER_WP4_FFoQSI_2__VB04-29__bin.20,Bacteria,Actinobacteria,698,0.967048711
MASTER_WP4_FFoQSI_1__VB12-F-BR__bin.48,Bacteria,Actinobacteria,714,0.964985994
MASTER_WP4_FFoQSI_3__VB08-29__bin.19,Bacteria,Actinobacteria,713,0.964936886
MASTER_WP4_FFoQSI_3__VB09-29__bin.19,Bacteria,Actinobacteria,720,0.965277778
MASTER_WP4_FFoQSI_1__VB-09-AG__bin.34,Bacteria,Actinobacteria,646,0.964396285
MASTER_WP4_FFoQSI_1__VB-12D__bin.24,Bacteria,Actinobacteria,728,0.967032967
MASTER_WP4_FFoQSI_3__VB02-30__bin.8,Bacteria,Actinobacteria,485,0.969072165
MASTER_WP4_UNINA_1__PU007_71775__bin.19,Bacteria,Actinobacteria,674,0.970326409
MASTER_WP4_FFoQSI_1__VB-05-AD__bin.39,Bacteria,Actinobacteria,692,0.965317919
MASTER_WP4_FFoQSI_3__VB07-30__bin.38,Bacteria,Firmicutes,433,0.986143187
MASTER_WP4_FFoQSI_3__VB02-30__bin.40,Bacteria,Firmicutes,374,0.986631016
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.34,Bacteria,Firmicutes,459,0.989106754
MASTER_WP4_FFoQSI_1__VB-09-BD__bin.45,Bacteria,Firmicutes,496,0.989919355
MASTER_WP4_FFoQSI_1__VB12-F-BR__bin.17,Bacteria,Firmicutes,482,0.987551867
MASTER_WP4_FFoQSI_1__KM-1G__bin.29,Bacteria,Firmicutes,462,0.989177489
MASTER_WP4_FFoQSI_1__VB-08-M3__bin.20,Bacteria,Firmicutes,454,0.986784141
MASTER_WP4_FFoQSI_1__VB-15-M11__bin.14,Bacteria,Firmicutes,368,0.989130435
MASTER_WP4_FFoQSI_3__VB08-29__bin.57,Bacteria,Firmicutes,481,0.991683992
DeFilippisF_xxxx__DF_118__bin.3,Bacteria,Firmicutes,406,0.992610837
MASTER_WP4_FFoQSI_1__KM-1D__bin.44,Bacteria,Firmicutes,492,0.991869919
MASTER_WP4_FFoQSI_1__VB14-F-BR__bin.24,Bacteria,Firmicutes,427,0.992974239
MASTER_WP4_FFoQSI_2__VB01-30__bin.15,Bacteria,Firmicutes,470,0.991489362
MASTER_WP4_FFoQSI_1__VB-09-M7__bin.44,Bacteria,Firmicutes,512,0.98828125
MASTER_WP4_FFoQSI_2__VB05-30__bin.29,Bacteria,Firmicutes,483,0.98757764
MASTER_WP4_FFoQSI_3__VB09-30__bin.33,Bacteria,Firmicutes,426,0.988262911
MASTER_WP4_FFoQSI_1__VB-15-AG__bin.33,Bacteria,Firmicutes,388,0.992268041
MASTER_WP4_FFoQSI_2__VB10-29__bin.12,Bacteria,Firmicutes,465,0.982795699
MASTER_WP4_CSIC_1__P2237_73323__bin.10,Bacteria,Firmicutes,489,0.981595092
MASTER_WP4_FFoQSI_1__VB-06-BG__bin.38,Bacteria,Firmicutes,486,0.985596708
MASTER_WP4_FFoQSI_2__VB16-30__bin.5,Bacteria,Firmicutes,484,0.989669421
MASTER_WP4_FFoQSI_1__KM-4D__bin.14,Bacteria,Firmicutes,482,0.987551867
MASTER_WP4_FFoQSI_1__VB-16-M15__bin.15,Bacteria,Firmicutes,428,0.985981308
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.18,Bacteria,Firmicutes,503,0.988071571
MASTER_WP4_FFoQSI_1__VB-15-M12__bin.17,Bacteria,Firmicutes,506,0.986166008
MASTER_WP4_FFoQSI_2__VB05-29__bin.27,Bacteria,Firmicutes,499,0.98997996
MASTER_WP4_FFoQSI_2__VB11-29__bin.10,Bacteria,Firmicutes,490,0.987755102
MASTER_WP4_FFoQSI_3__VB07-29__bin.10,Bacteria,Firmicutes,408,0.980392157
MASTER_WP4_CSIC_1__P2239_73323__bin.21,Bacteria,Firmicutes,465,0.984946237
MASTER_WP4_FFoQSI_1__VB-09-AG__bin.21,Bacteria,Firmicutes,425,0.985882353
MASTER_WP4_FFoQSI_1__VB-14-M18__bin.31,Bacteria,Firmicutes,301,0.996677741
MASTER_WP4_FFoQSI_3__VB04-30__bin.28,Bacteria,Firmicutes,442,0.988687783
MASTER_WP4_FFoQSI_2__VB11-30__bin.17,Bacteria,Firmicutes,493,0.99188641
MASTER_WP4_FFoQSI_1__VB-05-BG__bin.9,Bacteria,Firmicutes,444,0.993243243
MASTER_WP4_FFoQSI_1__VB-03-AG__bin.25,Bacteria,Firmicutes,253,0.992094862
MASTER_WP4_FFoQSI_2__VB06-30__bin.9,Bacteria,Firmicutes,421,0.990498812
MASTER_WP4_FFoQSI_3__VB13-29__bin.11,Bacteria,Firmicutes,437,0.988558352
MASTER_WP4_FFoQSI_2__VB06-29__bin.20,Bacteria,Firmicutes,463,0.987041037
MASTER_WP4_FFoQSI_2__VB08-30__bin.48,Bacteria,Firmicutes,451,0.988913525
MASTER_WP4_FFoQSI_2__VB15-29__bin.19,Bacteria,Firmicutes,485,0.987628866
MASTER_WP4_FFoQSI_3__VB13-30__bin.8,Bacteria,Firmicutes,459,0.989106754
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.24,Bacteria,Firmicutes,392,0.989795918
MASTER_WP4_FFoQSI_1__VB-16-M13__bin.21,Bacteria,Firmicutes,494,0.983805668
MASTER_WP4_FFoQSI_1__VB-16-M16__bin.12,Bacteria,Firmicutes,392,0.984693878
MASTER_WP4_FFoQSI_3__VB02-29__bin.33,Bacteria,Firmicutes,404,0.99009901
MASTER_WP4_FFoQSI_1__VB-06-AD__bin.31,Bacteria,Firmicutes,372,0.991935484
MASTER_WP4_FFoQSI_1__VB14-F-AR__bin.38,Bacteria,Firmicutes,423,0.983451537
MASTER_WP4_FFoQSI_1__VB-05-BG__bin.36,Bacteria,Actinobacteria,286,0.965034965
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.8,Bacteria,Actinobacteria,264,0.96969697
MASTER_WP4_FFoQSI_1__VB-05-AD__bin.33,Bacteria,Actinobacteria,277,0.971119134
MASTER_WP4_FFoQSI_1__VB-16-AG__bin.43,Bacteria,Actinobacteria,310,0.974193548
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.63,Bacteria,Actinobacteria,213,0.981220657
MASTER_WP4_FFoQSI_1__VB-16-BD__bin.31,Bacteria,Actinobacteria,277,0.971119134
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.51,Bacteria,Actinobacteria,260,0.965384615
MASTER_WP4_TEAGASC_1__TGS05-29_0__bin.9,Bacteria,Actinobacteria,96,0.364583333
AlvarezOrdonezA_xxxx__Q07-29__bin.11,Bacteria,Actinobacteria,68,0.367647059
AlvarezOrdonezA_xxxx__Q07-30__bin.20,Bacteria,Actinobacteria,72,0.416666667
AlvarezOrdonezA_xxxx__Q07-29__bin.22,Bacteria,Actinobacteria,79,0.35443038
MASTER_WP4_TEAGASC_1__TGS05-30_0__bin.3,Bacteria,Actinobacteria,99,0.333333333
MASTER_WP4_CSIC_2__P2619__bin.23,Bacteria,Firmicutes,153,0.699346405
MASTER_WP4_UNINA_1__SR008_71775__bin.23,Bacteria,Firmicutes,175,0.645714286
MASTER_WP4_FFoQSI_1__DC18-F-BR__bin.10,Bacteria,Firmicutes,129,0.674418605
MASTER_WP4_CSIC_2__P2614__bin.11,Bacteria,Firmicutes,177,0.677966102
MASTER_WP4_UNINA_2__T-24.1__bin.6,Bacteria,Firmicutes,266,0.770676692
DeFilippisF_xxxx__DF_75__bin.12,Bacteria,Firmicutes,279,0.759856631
DuR_2020__DRS139335__bin.22,Bacteria,Firmicutes,326,0.745398773
DeFilippisF_xxxx__DS_51__bin.6,Bacteria,Firmicutes,165,0.690909091
DeFilippisF_xxxx__DS_83__bin.17,Bacteria,Firmicutes,158,0.689873418
MASTER_WP4_UNINA_1__SS007_71775__bin.25,Bacteria,Firmicutes,158,0.689873418
MASTER_WP4_UNINA_1__SF007_71775__bin.18,Bacteria,Firmicutes,158,0.689873418
DeFilippisF_xxxx__DS_93__bin.1,Bacteria,Firmicutes,165,0.690909091
LeechJ_xxxx__AF62__bin.5,Bacteria,Firmicutes,310,0.748387097
LandisEA_2021__SRS5653255__bin.5,Bacteria,Firmicutes,183,0.907103825
LandisEA_2021__SRS5653199__bin.6,Bacteria,Firmicutes,270,0.896296296
LandisEA_2021__SRS5653155__bin.7,Bacteria,Firmicutes,277,0.909747292
LandisEA_2021__SRS5653049__bin.4,Bacteria,Firmicutes,364,0.906593407
LeechJ_2020__ERS3967740__bin.4,Bacteria,Firmicutes,116,0.75
LeechJ_2020__ERS3967745__bin.4,Bacteria,Firmicutes,132,0.772727273
LeechJ_2020__ERS3967711__bin.11,Bacteria,Firmicutes,150,0.746666667
LeechJ_2020__ERS3967719__bin.4,Bacteria,Firmicutes,157,0.751592357
LeechJ_xxxx__AF88__bin.2,Bacteria,Firmicutes,199,0.733668342
MASTER_WP4_TEAGASC_1__TGS08-29__bin.46,Eukaryota,Ascomycota,138,0.942028986
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.42,Eukaryota,Ascomycota,143,0.944055944
MASTER_WP4_FFoQSI_1__VB-09-BD__bin.42,Eukaryota,Ascomycota,145,0.944827586
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.25,Eukaryota,Ascomycota,139,0.942446043
MASTER_WP4_FFoQSI_3__VB09-30__bin.51,Eukaryota,Ascomycota,141,0.943262411
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.57,Eukaryota,Ascomycota,109,0.95412844
MASTER_WP4_FFoQSI_1__KM-5D__bin.36,Eukaryota,Ascomycota,130,0.938461538
MASTER_WP4_FFoQSI_1__VB-09-AG__bin.36,Eukaryota,Ascomycota,141,0.943262411
MASTER_WP4_FFoQSI_1__VB-15-BD__bin.16,Eukaryota,Ascomycota,148,0.952702703
ArikanM_2020__ERS1939656__bin.6,Bacteria,Bacteroidetes,51,0.294117647
ArikanM_2020__ERS1939655__bin.3,Bacteria,Bacteroidetes,69,0.304347826
MASTER_WP4_UNINA_1__PA207_73417__bin.7,Bacteria,Proteobacteria,54,0.111111111
YulandiA_2020__SRS6115053__bin.3,Bacteria,Proteobacteria,62,0.258064516
XieM_2019__SAMC044639__bin.20,Bacteria,Proteobacteria,56,0.232142857
MASTER_WP4_TEAGASC_1__TGS15-30__bin.27,Bacteria,Proteobacteria,63,0.222222222
MortensenS_xxxx__WK046-1-L-08h-03H7_S89__bin.2,Bacteria,Proteobacteria,411,0.936739659
MortensenS_xxxx__WK017-2-L-48h-02D5_S92__bin.10,Bacteria,Proteobacteria,401,0.960099751
WalshL_xxxx__P12__bin.3,Bacteria,Proteobacteria,442,0.918552036
MortensenS_xxxx__WK050-2-L-08h-04C9_S127__bin.8,Bacteria,Proteobacteria,393,0.946564885
MortensenS_xxxx__WK036-1-L-48h-03D4_S50__bin.5,Bacteria,Proteobacteria,199,0.814070352
MortensenS_xxxx__WK044-2-L-08h-03H1_S83__bin.7,Bacteria,Proteobacteria,452,0.92699115
MortensenS_xxxx__WK040-1-L-48h-03F2_S66__bin.3,Bacteria,Proteobacteria,195,0.794871795
PothakosV_2020__ERS2068298__bin.5,Bacteria,Proteobacteria,187,0.86631016
PothakosV_2020__ERS2068302__bin.7,Bacteria,Proteobacteria,180,0.883333333
PothakosV_2020__ERS2068301__bin.18,Bacteria,Proteobacteria,187,0.898395722
LeechJ_xxxx__AF82__bin.12,Bacteria,Firmicutes,109,0.697247706
LeechJ_xxxx__AF29__bin.2,Bacteria,Firmicutes,164,0.68902439
LeechJ_xxxx__AF70__bin.8,Bacteria,Firmicutes,130,0.638461538
MASTER_WP4_FFoQSI_1__VB-05-AD__bin.24,Bacteria,Actinobacteria,196,0.989795918
WalshL_xxxx__E7__bin.1,Bacteria,Firmicutes,388,0.701030928
LeechJ_2020__ERS3967711__bin.14,Bacteria,Firmicutes,263,0.532319392
MASTER_WP4_CSIC_2__P2621__bin.33,Bacteria,Firmicutes,218,0.646788991
MASTER_WP4_FFoQSI_3__VB14-26__bin.4,Bacteria,Firmicutes,357,0.663865546
MASTER_WP4_UNINA_1__PA012_73417__bin.8,Bacteria,Firmicutes,393,0.651399491
MASTER_WP4_UNINA_2__C-27.0__bin.3,Bacteria,Firmicutes,182,0.615384615
QuigleyL_2016__ERS654082__bin.4,Bacteria,Firmicutes,205,0.648780488
WalshL_xxxx__M3__bin.1,Bacteria,Firmicutes,263,0.676806084
WalshL_xxxx__Q2__bin.1,Bacteria,Firmicutes,305,0.655737705
BertuzziAS_2018__ERS2032095__bin.6,Bacteria,Firmicutes,408,0.676470588
LeechJ_xxxx__AF12__bin.1,Bacteria,Firmicutes,417,0.673860911
LeechJ_xxxx__AF41__bin.4,Bacteria,Firmicutes,236,0.525423729
WalshL_xxxx__B12__bin.2,Bacteria,Firmicutes,421,0.669833729
WalshL_xxxx__D7__bin.8,Bacteria,Firmicutes,278,0.708633094
WalshL_xxxx__Q10__bin.2,Bacteria,Firmicutes,213,0.676056338
BertuzziAS_2018__ERS2032093__bin.2,Bacteria,Firmicutes,423,0.661938534
DeFilippisF_xxxx__DF_47__bin.11,Bacteria,Firmicutes,393,0.684478372
LeechJ_xxxx__AF19__bin.7,Bacteria,Firmicutes,227,0.54185022
MASTER_WP4_UNINA_1__PR004_71775__bin.7,Bacteria,Firmicutes,401,0.66084788
WalshL_xxxx__C9__bin.2,Bacteria,Firmicutes,282,0.687943262
WalshL_xxxx__G9__bin.1,Bacteria,Firmicutes,331,0.70694864
WalshL_xxxx__k6__bin.1,Bacteria,Firmicutes,297,0.686868687
WalshL_xxxx__M2__bin.1,Bacteria,Firmicutes,356,0.68258427
YaoG_2017__NM20-1__bin.4,Bacteria,Firmicutes,231,0.662337662
BertuzziAS_2018__ERS2032121__bin.5,Bacteria,Firmicutes,231,0.640692641
DeFilippisF_xxxx__DF_92__bin.4,Bacteria,Firmicutes,401,0.66084788
DuruIC_2018__ERS2061101__bin.1,Bacteria,Firmicutes,421,0.679334917
LeechJ_xxxx__AF84__bin.32,Bacteria,Firmicutes,266,0.680451128
QuigleyL_2016__ERS654081__bin.3,Bacteria,Firmicutes,272,0.669117647
YaoG_2017__NM21-2__bin.9,Bacteria,Firmicutes,307,0.64495114
BertuzziAS_2018__ERS2032092__bin.2,Bacteria,Firmicutes,443,0.674943567
LeechJ_xxxx__AF23__bin.9,Bacteria,Firmicutes,150,0.553333333
LeechJ_xxxx__AF70__bin.2,Bacteria,Firmicutes,217,0.668202765
MASTER_WP4_CSIC_1__P2244_73323__bin.12,Bacteria,Firmicutes,344,0.674418605
MASTER_WP4_CSIC_2__P2619__bin.24,Bacteria,Firmicutes,221,0.665158371
MASTER_WP4_TEAGASC_1__TGS05-27_0__bin.5,Bacteria,Firmicutes,175,0.611428571
MASTER_WP4_UNINA_1__CS007_71775__bin.10,Bacteria,Firmicutes,376,0.643617021
MASTER_WP4_UNINA_1__GR002_73417__bin.10,Bacteria,Firmicutes,380,0.642105263
MilaniC_2019__SRS3591582__bin.10,Bacteria,Firmicutes,241,0.630705394
MilaniC_2019__SRS3591585__bin.5,Bacteria,Firmicutes,191,0.607329843
WalshL_xxxx__E9__bin.3,Bacteria,Firmicutes,399,0.694235589
WalshL_xxxx__N4__bin.4,Bacteria,Firmicutes,335,0.668656716
BertuzziAS_2018__ERS2032089__bin.4,Bacteria,Firmicutes,340,0.682352941
BertuzziAS_2018__ERS2032105__bin.6,Bacteria,Firmicutes,267,0.677902622
BertuzziAS_2018__ERS2032111__bin.8,Bacteria,Firmicutes,417,0.676258993
MASTER_WP4_CSIC_2__P2544__bin.15,Bacteria,Firmicutes,345,0.657971014
WalshL_xxxx__E2__bin.3,Bacteria,Firmicutes,485,0.705154639
WalshL_xxxx__I2__bin.3,Bacteria,Firmicutes,467,0.685224839
WalshL_xxxx__V7__bin.2,Bacteria,Firmicutes,486,0.695473251
MASTER_WP4_CSIC_2__P2621__bin.31,Bacteria,Firmicutes,280,0.682142857
MASTER_WP4_UNINA_1__PM013_71775__bin.6,Bacteria,Firmicutes,356,0.696629213
WalshL_xxxx__A6__bin.2,Bacteria,Firmicutes,381,0.706036745
WalshL_xxxx__E4__bin.5,Bacteria,Firmicutes,316,0.670886076
WalshL_xxxx__F5__bin.3,Bacteria,Firmicutes,468,0.705128205
WalshL_xxxx__L4__bin.3,Bacteria,Firmicutes,450,0.693333333
WalshL_xxxx__P12__bin.1,Bacteria,Firmicutes,469,0.682302772
WalshL_xxxx__R9__bin.5,Bacteria,Firmicutes,308,0.714285714
WalshL_xxxx__S8__bin.3,Bacteria,Firmicutes,459,0.705882353
BertuzziAS_2018__ERS2032094__bin.6,Bacteria,Firmicutes,219,0.648401826
BertuzziAS_2018__ERS2032122__bin.2,Bacteria,Firmicutes,367,0.675749319
DeFilippisF_xxxx__DF_43__bin.4,Bacteria,Firmicutes,445,0.676404494
DuruIC_2018__ERS2061098__bin.4,Bacteria,Firmicutes,362,0.67679558
WalshL_xxxx__O1__bin.2,Bacteria,Firmicutes,428,0.682242991
BertuzziAS_2018__ERS2032117__bin.6,Bacteria,Firmicutes,253,0.664031621
DeFilippisF_xxxx__DF_123__bin.2,Bacteria,Firmicutes,333,0.678678679
MASTER_WP4_UNINA_2__T-26__bin.5,Bacteria,Firmicutes,395,0.696202532
WalshL_xxxx__B9__bin.6,Bacteria,Firmicutes,341,0.692082111
WalshL_xxxx__D9__bin.2,Bacteria,Firmicutes,391,0.703324808
WalshL_xxxx__E5__bin.2,Bacteria,Firmicutes,295,0.688135593
WalshL_xxxx__P1__bin.2,Bacteria,Firmicutes,323,0.687306502
WalshL_xxxx__S9__bin.3,Bacteria,Firmicutes,392,0.678571429
ChaconVargasK_2020__SRS6087094__bin.3,Bacteria,Firmicutes,58,0.5
DeFilippisF_xxxx__DF_109__bin.4,Bacteria,Firmicutes,438,0.675799087
DeFilippisF_xxxx__DF_117__bin.9,Bacteria,Firmicutes,424,0.672169811
DeFilippisF_xxxx__DF_73__bin.8,Bacteria,Firmicutes,239,0.623430962
LeechJ_xxxx__AF53__bin.12,Bacteria,Firmicutes,223,0.641255605
MASTER_WP4_CSIC_2__P2615__bin.4,Bacteria,Firmicutes,219,0.662100457
MASTER_WP4_UNINA_1__GR001_73417__bin.17,Bacteria,Firmicutes,363,0.636363636
MASTER_WP4_UNINA_1__MO007_73418__bin.4,Bacteria,Firmicutes,397,0.667506297
MASTER_WP4_UNINA_1__PM001_71775__bin.8,Bacteria,Firmicutes,408,0.671568627
WalshAM_2020__ERS3466754__bin.3,Bacteria,Firmicutes,276,0.65942029
WalshL_xxxx__I6__bin.1,Bacteria,Firmicutes,305,0.675409836
WalshL_xxxx__Q1__bin.11,Bacteria,Firmicutes,276,0.692028986
DeFilippisF_xxxx__DF_42__bin.4,Bacteria,Firmicutes,398,0.66080402
QuigleyL_2016__ERS654088__bin.1,Bacteria,Firmicutes,264,0.647727273
WalshL_xxxx__C2__bin.4,Bacteria,Firmicutes,400,0.6775
WalshL_xxxx__H3_S87__bin.26,Bacteria,Firmicutes,236,0.597457627
WalshL_xxxx__O12__bin.1,Bacteria,Firmicutes,338,0.677514793
WalshL_xxxx__S11__bin.3,Bacteria,Firmicutes,457,0.680525164
BertuzziAS_2018__ERS2032101__bin.1,Bacteria,Firmicutes,362,0.696132597
DeFilippisF_xxxx__DF_23__bin.4,Bacteria,Firmicutes,427,0.676814988
LeechJ_xxxx__AF64__bin.1,Bacteria,Firmicutes,296,0.665540541
LordanR_2019__ERS2955444__bin.1,Bacteria,Firmicutes,234,0.598290598
MASTER_WP4_CSIC_2__P2625__bin.4,Bacteria,Firmicutes,222,0.684684685
MASTER_WP4_UNINA_2__M-23.1__bin.9,Bacteria,Firmicutes,207,0.657004831
MASTER_WP4_UNINA_2__T-23__bin.3,Bacteria,Firmicutes,395,0.665822785
QuigleyL_2016__ERS654083__bin.2,Bacteria,Firmicutes,215,0.651162791
WalshL_xxxx__B4__bin.3,Bacteria,Firmicutes,361,0.684210526
WalshL_xxxx__C4__bin.4,Bacteria,Firmicutes,436,0.669724771
WalshL_xxxx__I10__bin.4,Bacteria,Firmicutes,414,0.678743961
BertuzziAS_2018__ERS2032107__bin.8,Bacteria,Firmicutes,411,0.664233577
DeFilippisF_xxxx__DF_33__bin.2,Bacteria,Firmicutes,230,0.634782609
WalshAM_2020__ERS3466731__bin.5,Bacteria,Firmicutes,350,0.68
WalshL_xxxx__E6__bin.3,Bacteria,Firmicutes,316,0.721518987
WalshL_xxxx__H12__bin.11,Bacteria,Firmicutes,286,0.692307692
WalshL_xxxx__M4__bin.2,Bacteria,Firmicutes,448,0.676339286
WalshL_xxxx__P8__bin.1,Bacteria,Firmicutes,397,0.680100756
WalshL_xxxx__V11__bin.3,Bacteria,Firmicutes,464,0.693965517
BertuzziAS_2018__ERS2032090__bin.1,Bacteria,Firmicutes,263,0.673003802
DeFilippisF_xxxx__DF_96__bin.14,Bacteria,Firmicutes,253,0.707509881
LeechJ_xxxx__AF18__bin.7,Bacteria,Firmicutes,226,0.663716814
LeechJ_xxxx__AF51__bin.18,Bacteria,Firmicutes,366,0.655737705
MASTER_WP4_CSIC_2__P2548__bin.9,Bacteria,Firmicutes,403,0.669975186
MASTER_WP4_FFoQSI_2__VB08-25__bin.6,Bacteria,Firmicutes,333,0.678678679
MASTER_WP4_UNINA_1__PA207_73417__bin.4,Bacteria,Firmicutes,261,0.636015326
WalshAM_2020__ERS3466756__bin.2,Bacteria,Firmicutes,178,0.58988764
WalshL_xxxx__A7__bin.1,Bacteria,Firmicutes,292,0.681506849
WalshL_xxxx__C5__bin.6,Bacteria,Firmicutes,443,0.699774266
WalshL_xxxx__C8__bin.2,Bacteria,Firmicutes,329,0.696048632
WalshL_xxxx__I5__bin.2,Bacteria,Firmicutes,469,0.671641791
BertuzziAS_2018__ERS2032098__bin.6,Bacteria,Firmicutes,238,0.663865546
DeFilippisF_xxxx__DF_122__bin.7,Bacteria,Firmicutes,443,0.681715576
DeFilippisF_xxxx__DF_30__bin.7,Bacteria,Firmicutes,302,0.662251656
DeFilippisF_xxxx__DF_34__bin.16,Bacteria,Firmicutes,257,0.653696498
LeechJ_xxxx__AF67__bin.2,Bacteria,Firmicutes,356,0.668539326
LeechJ_xxxx__AF69__bin.6,Bacteria,Firmicutes,241,0.659751037
LeechJ_xxxx__AF84__bin.3,Bacteria,Firmicutes,183,0.661202186
MASTER_WP4_CSIC_2__P2607__bin.17,Bacteria,Firmicutes,441,0.666666667
MASTER_WP4_CSIC_2__P2625__bin.12,Bacteria,Firmicutes,247,0.684210526
WalshAM_2020__ERS3466787__bin.1,Bacteria,Firmicutes,406,0.669950739
WalshL_xxxx__D2__bin.2,Bacteria,Firmicutes,226,0.690265487
WalshL_xxxx__I7__bin.2,Bacteria,Firmicutes,296,0.685810811
YaoG_2017__NM18-1__bin.4,Bacteria,Firmicutes,310,0.667741935
DeFilippisF_xxxx__DF_31__bin.1,Bacteria,Firmicutes,391,0.664961637
LordanR_2019__ERS2955446__bin.1,Bacteria,Firmicutes,236,0.627118644
MASTER_WP4_FFoQSI_2__VB08-26__bin.7,Bacteria,Firmicutes,405,0.666666667
WalshL_xxxx__D6__bin.3,Bacteria,Firmicutes,418,0.686602871
WalshL_xxxx__F10__bin.2,Bacteria,Firmicutes,493,0.695740365
WalshL_xxxx__L9__bin.4,Bacteria,Firmicutes,442,0.658371041
WalshL_xxxx__R1__bin.5,Bacteria,Firmicutes,412,0.674757282
WalshL_xxxx__T2__bin.6,Bacteria,Firmicutes,428,0.679906542
BertuzziAS_2018__ERS2032109__bin.3,Bacteria,Firmicutes,233,0.665236052
