MAG_id,superkingdom,phylum,genome_size,cluster_div
MASTER_WP4_FFoQSI_1__VB-16-BD__bin.64,Bacteria,Actinobacteria,2368547,536
MASTER_WP4_FFoQSI_1__VB-08-M4__bin.28,Bacteria,Actinobacteria,1316287,342
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.9,Bacteria,Actinobacteria,2815665,554
MASTER_WP4_FFoQSI_1__VB-08-BD__bin.61,Bacteria,Actinobacteria,2570884,565
MASTER_WP4_FFoQSI_1__KM-1G__bin.22,Bacteria,Actinobacteria,1098200,288
MASTER_WP4_FFoQSI_1__VB-15-M12__bin.3,Bacteria,Actinobacteria,1577154,389
MASTER_WP4_FFoQSI_3__VB04-30__bin.7,Bacteria,Actinobacteria,2552582,578
WolfeBE_2014__873_Challerhocker__bin.1,Bacteria,Actinobacteria,2816142,618
MASTER_WP4_FFoQSI_2__VB04-29__bin.8,Bacteria,Actinobacteria,2636899,591
MASTER_WP4_FFoQSI_2__VB06-29__bin.33,Bacteria,Actinobacteria,1718367,418
MASTER_WP4_FFoQSI_2__VB05-25__bin.13,Bacteria,Actinobacteria,2857740,575
MASTER_WP4_FFoQSI_1__VB-05-BG__bin.31,Bacteria,Actinobacteria,1623571,403
KastmanEK_2016__CSB409__bin.4,Bacteria,Actinobacteria,2948038,489
MASTER_WP4_FFoQSI_2__VB16-30__bin.19,Bacteria,Actinobacteria,3751956,36
MASTER_WP4_UNINA_1__PR006_71775__bin.6,Bacteria,Firmicutes,1817936,501
DeFilippisF_xxxx__DS_63__bin.4,Bacteria,Firmicutes,857695,306
MASTER_WP4_UNINA_1__SC012_71775__bin.4,Bacteria,Firmicutes,1821256,554
DeFilippisF_xxxx__DS_12__bin.14,Bacteria,Firmicutes,2878914,640
DeFilippisF_xxxx__DS_63__bin.14,Bacteria,Firmicutes,682676,254
MASTER_WP4_UNINA_1__GO004_71775__bin.34,Bacteria,Firmicutes,1969276,486
MASTER_WP4_CSIC_2__P2619__bin.2,Bacteria,Firmicutes,1780536,401
MASTER_WP4_UNINA_2__H-29__bin.15,Bacteria,Actinobacteria,2998525,583
MASTER_WP4_UNINA_1__FO007_71775__bin.45,Bacteria,Actinobacteria,2714826,569
MASTER_WP4_UNINA_1__PR102_71775__bin.19,Bacteria,Actinobacteria,1747369,382
MASTER_WP4_UNINA_1__GO102_71775__bin.18,Bacteria,Actinobacteria,3032837,460
MASTER_WP4_CSIC_1__P2247_73323__bin.8,Bacteria,Actinobacteria,1955773,351
DeFilippisF_xxxx__DF_58__bin.13,Bacteria,Actinobacteria,2542391,422
WolfeBE_2014__705_Forme_dAmbert__bin.1,Bacteria,Actinobacteria,2755728,575
MASTER_WP4_UNINA_2__H-30__bin.13,Bacteria,Actinobacteria,2633693,528
MASTER_WP4_CSIC_2__P2558__bin.5,Bacteria,Actinobacteria,2921901,593
MASTER_WP4_UNINA_1__GO013_71775__bin.5,Bacteria,Actinobacteria,3145894,555
DeFilippisF_xxxx__DF_79__bin.22,Bacteria,Actinobacteria,2927040,549
DeFilippisF_xxxx__DF_11__bin.21,Bacteria,Actinobacteria,3408744,574
MortensenS_xxxx__WK064-1-L-08h-05A2_S54__bin.6,Bacteria,Proteobacteria,2735001,323
DeFilippisF_xxxx__DS_112__bin.17,Bacteria,Firmicutes,701960,217
MASTER_WP4_UNINA_1__SF013_71775__bin.27,Bacteria,Firmicutes,701345,217
MASTER_WP4_UNINA_1__FI009_71775__bin.16,Bacteria,Firmicutes,711607,220
LeechJ_xxxx__AF25__bin.13,Bacteria,Firmicutes,1116739,256
WolfeBE_2014__365_Stichelton__bin.2,Bacteria,Proteobacteria,2898912,663
WalshAM_2020__ERS3466778__bin.3,Bacteria,Proteobacteria,1467733,326
WolfeBE_2014__337_Mileens__bin.3,Bacteria,Proteobacteria,2699977,589
WolfeBE_2014__319_Tarentaise__bin.1,Bacteria,Proteobacteria,3314141,752
DeFilippisF_xxxx__DF_102__bin.8,Bacteria,Firmicutes,1709482,492
MASTER_WP4_UNINA_2__O-25.1__bin.11,Bacteria,Firmicutes,1559011,479
MASTER_WP4_CSIC_2__P2625__bin.1,Bacteria,Firmicutes,1882296,611
MASTER_WP4_CSIC_1__P2232_73323__bin.12,Bacteria,Firmicutes,627544,223
MASTER_WP4_CSIC_2__P2623__bin.6,Bacteria,Firmicutes,809857,295
MASTER_WP4_CSIC_2__P2637__bin.1,Bacteria,Firmicutes,1148643,396
MASTER_WP4_FFoQSI_3__VB07-21__bin.3,Bacteria,Firmicutes,881366,271
MASTER_WP4_UNINA_1__PR012_71775__bin.8,Bacteria,Firmicutes,1072362,272
MASTER_WP4_CSIC_2__P2485__bin.2,Bacteria,Firmicutes,1151822,317
DeFilippisF_xxxx__DS_112__bin.4,Bacteria,Firmicutes,1930418,466
MASTER_WP4_FFoQSI_1__VB-09-AG__bin.13,Bacteria,Actinobacteria,5253037,629
MASTER_WP4_TEAGASC_1__TGS13-30__bin.7,Bacteria,Actinobacteria,3344481,469
DeFilippisF_xxxx__DF_11__bin.10,Bacteria,Actinobacteria,3900021,646
LeechJ_xxxx__AF84__bin.10,Bacteria,Proteobacteria,4009425,315
MASTER_WP4_UNINA_2__M-29__bin.23,Bacteria,Proteobacteria,3560927,249
XieM_2019__SAMC044639__bin.26,Bacteria,Proteobacteria,4027630,40
DeFilippisF_xxxx__DS_112__bin.19,Bacteria,Proteobacteria,4141927,329
DeFilippisF_xxxx__DS_103__bin.18,Bacteria,Proteobacteria,3862992,310
DeFilippisF_xxxx__DS_111__bin.23,Bacteria,Proteobacteria,1762681,151
XieM_2019__SAMC044639__bin.22,Bacteria,Proteobacteria,3835943,299
MASTER_WP4_CSIC_2__P2551__bin.15,Bacteria,Firmicutes,1775611,410
LeechJ_2020__ERS3967695__bin.6,Bacteria,Firmicutes,1454059,277
LeechJ_xxxx__AF68__bin.13,Bacteria,Firmicutes,1751919,50
LandisEA_2021__SRS5652903__bin.4,Bacteria,Firmicutes,3003979,679
LeechJ_2020__ERS3967692__bin.3,Bacteria,Firmicutes,2672205,308
MASTER_WP4_CSIC_2__P2549__bin.19,Bacteria,Firmicutes,1874151,396
MASTER_WP4_TEAGASC_1__TGS09-26__bin.5,Bacteria,Proteobacteria,2944692,574
MASTER_WP4_UNINA_1__PM002_71775__bin.9,Bacteria,Firmicutes,1404013,407
MASTER_WP4_CSIC_1__P2224_73323__bin.4,Bacteria,Firmicutes,1830500,285
MASTER_WP4_CSIC_2__P2624__bin.11,Bacteria,Firmicutes,1276474,354
MASTER_WP4_CSIC_2__P2640__bin.7,Bacteria,Firmicutes,1146267,321
AlvarezOrdonezA_xxxx__Q03-21__bin.8,Bacteria,Firmicutes,1271807,385
MASTER_WP4_CSIC_2__P2631__bin.3,Bacteria,Firmicutes,1653289,451
MASTER_WP4_FFoQSI_1__VB-03-M5__bin.34,Bacteria,Firmicutes,1114597,338
LeechJ_xxxx__AF57__bin.11,Bacteria,Firmicutes,1514756,447
MASTER_WP4_CSIC_2__P2630__bin.2,Bacteria,Firmicutes,916741,251
MASTER_WP4_UNINA_1__FO007_71775__bin.10,Bacteria,Firmicutes,1502825,203
LeechJ_2020__ERS3967720__bin.1,Bacteria,Firmicutes,1052150,302
LeechJ_xxxx__AF14__bin.3,Bacteria,Firmicutes,1828042,524
YasirM_2020__ERS4361128__bin.2,Bacteria,Firmicutes,1430054,402
MASTER_WP4_UNINA_1__CS001_71775__bin.12,Bacteria,Firmicutes,1385793,410
DeFilippisF_xxxx__DF_104__bin.4,Bacteria,Firmicutes,1820147,494
MASTER_WP4_UNINA_2__S-21__bin.4,Bacteria,Firmicutes,1134520,308
AlvarezOrdonezA_xxxx__Q04-24__bin.6,Bacteria,Firmicutes,570121,170
AlvarezOrdonezA_xxxx__Q05-25__bin.1,Bacteria,Firmicutes,862500,265
AlvarezOrdonezA_xxxx__Q05-26__bin.5,Bacteria,Firmicutes,1060943,329
DeFilippisF_xxxx__DF_6__bin.5,Bacteria,Firmicutes,1812236,507
MASTER_WP4_CSIC_2__P2573__bin.1,Bacteria,Firmicutes,1077547,323
MASTER_WP4_UNINA_2__O-28__bin.1,Bacteria,Firmicutes,832880,271
WalshAM_2017__ERS1739831__bin.4,Bacteria,Firmicutes,1387898,241
AlvarezOrdonezA_xxxx__Q05-23__bin.1,Bacteria,Firmicutes,1273379,382
MASTER_WP4_UNINA_1__PM007_71775__bin.12,Bacteria,Firmicutes,1412455,154
MASTER_WP4_UNINA_1__CS001_71775__bin.14,Bacteria,Firmicutes,1458966,157
MASTER_WP4_UNINA_1__PM012_71775__bin.16,Bacteria,Firmicutes,1771522,207
WalshAM_2020__ERS3466761__bin.2,Bacteria,Firmicutes,1062379,315
MASTER_WP4_UNINA_1__PR004_71775__bin.6,Bacteria,Firmicutes,1099797,336
MASTER_WP4_CSIC_2__P2628__bin.3,Bacteria,Firmicutes,1139868,323
MASTER_WP4_UNINA_1__PM012_71775__bin.2,Bacteria,Firmicutes,1561315,377
DeFilippisF_xxxx__DF_31__bin.8,Bacteria,Firmicutes,1977480,371
MASTER_WP4_UNINA_1__PM001_71775__bin.14,Bacteria,Firmicutes,1489015,184
KumarJ_2019__SRS4562502__bin.13,Bacteria,Firmicutes,1411185,391
MASTER_WP4_UNINA_1__GO102_71775__bin.31,Bacteria,Firmicutes,963119,314
DeFilippisF_xxxx__DS_70__bin.1,Bacteria,Firmicutes,737928,282
DeFilippisF_xxxx__DS_68__bin.18,Bacteria,Firmicutes,726733,277
MASTER_WP4_FFoQSI_1__VB-15-M10__bin.51,Bacteria,Firmicutes,642449,242
MASTER_WP4_CSIC_2__P2549__bin.12,Bacteria,Firmicutes,837955,233
MASTER_WP4_CSIC_1__P2248_73323__bin.8,Bacteria,Firmicutes,2360478,565
MASTER_WP4_CSIC_1__P2243_73323__bin.2,Bacteria,Firmicutes,1809158,508
WalshAM_2020__ERS3466758__bin.2,Bacteria,Firmicutes,1593916,133
MASTER_WP4_CSIC_1__P2246_73323__bin.10,Bacteria,Firmicutes,931911,275
LeechJ_xxxx__AF12__bin.4,Bacteria,Firmicutes,1514820,370
WalshAM_2017__ERS1739836__bin.1,Bacteria,Firmicutes,886779,196
MASTER_WP4_UNINA_1__PM012_71775__bin.4,Bacteria,Firmicutes,948362,266
LeechJ_xxxx__AF69__bin.8,Bacteria,Firmicutes,688410,172
MASTER_WP4_CSIC_1__P2177_73322__bin.10,Bacteria,Firmicutes,1124385,362
MASTER_WP4_CSIC_2__P2484__bin.8,Bacteria,Firmicutes,960079,283
YaoG_2017__NM17-3__bin.1,Bacteria,Firmicutes,1190654,370
AlvarezOrdonezA_xxxx__Q04-23__bin.8,Bacteria,Firmicutes,858621,250
PfeferT_xxxx__SRS2870594__bin.9,Bacteria,Firmicutes,1012750,294
MASTER_WP4_CSIC_2__P2518__bin.6,Bacteria,Firmicutes,862855,253
MASTER_WP4_CSIC_1__P2240_73323__bin.18,Bacteria,Firmicutes,1443611,467
LeechJ_2020__ERS3967721__bin.3,Bacteria,Firmicutes,948244,259
MASTER_WP4_CSIC_1__P2212_73323__bin.6,Bacteria,Firmicutes,1304240,392
MASTER_WP4_FFoQSI_1__DC18-02__bin.11,Bacteria,Proteobacteria,2020051,425
MASTER_WP4_FFoQSI_2__VB01-30__bin.17,Bacteria,Actinobacteria,2680439,610
MASTER_WP4_FFoQSI_3__VB13-29__bin.14,Bacteria,Actinobacteria,1821975,363
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.31,Bacteria,Actinobacteria,1524260,394
MASTER_WP4_CSIC_2__P2570__bin.17,Bacteria,Actinobacteria,2691338,571
MASTER_WP4_FFoQSI_1__VB-06-M2__bin.37,Bacteria,Actinobacteria,1650097,417
MASTER_WP4_FFoQSI_3__VB15-29__bin.9,Bacteria,Actinobacteria,1361778,366
MASTER_WP4_FFoQSI_1__VB12-F-AR__bin.47,Bacteria,Actinobacteria,1503379,389
LeechJ_xxxx__AF43__bin.8,Bacteria,Actinobacteria,2405052,296
MASTER_WP4_FFoQSI_1__VB-12D__bin.2,Bacteria,Actinobacteria,1542516,389
MASTER_WP4_FFoQSI_1__VB14-F-AR__bin.32,Bacteria,Actinobacteria,1192397,298
MASTER_WP4_FFoQSI_3__VB13-30__bin.11,Bacteria,Actinobacteria,1324603,330
MASTER_WP4_FFoQSI_2__VB06-30__bin.17,Bacteria,Actinobacteria,3732298,498
MASTER_WP4_FFoQSI_1__VB-14-AD__bin.6,Bacteria,Actinobacteria,2710817,391
MASTER_WP4_FFoQSI_1__VB-16-AG__bin.47,Bacteria,Actinobacteria,1629285,391
MASTER_WP4_FFoQSI_2__VB03-29__bin.16,Bacteria,Actinobacteria,2157002,393
MASTER_WP4_FFoQSI_1__VB-16-M15__bin.16,Bacteria,Actinobacteria,2262889,498
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.33,Bacteria,Actinobacteria,2346697,504
MASTER_WP4_FFoQSI_1__VB-05-BG__bin.21,Bacteria,Actinobacteria,1607224,384
MASTER_WP4_FFoQSI_3__VB07-29__bin.6,Bacteria,Actinobacteria,2080305,413
MASTER_WP4_FFoQSI_1__VB12-F-AR__bin.19,Bacteria,Actinobacteria,1824948,397
MASTER_WP4_FFoQSI_1__VB-16-M13__bin.20,Bacteria,Actinobacteria,2603054,348
MASTER_WP4_FFoQSI_2__VB05-25__bin.7,Bacteria,Actinobacteria,3109772,601
MASTER_WP4_FFoQSI_2__VB16-30__bin.1,Bacteria,Actinobacteria,2437435,515
MASTER_WP4_FFoQSI_1__VB-04-BG__bin.10,Bacteria,Actinobacteria,2943316,479
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.5,Bacteria,Actinobacteria,2439325,527
LandisEA_2021__SRS5652995__bin.1,Bacteria,Firmicutes,1008799,180
MASTER_WP4_CSIC_2__P2627__bin.13,Bacteria,Firmicutes,2311337,524
MASTER_WP4_CSIC_2__P2630__bin.19,Bacteria,Firmicutes,1424313,329
LeechJ_xxxx__AF72__bin.2,Bacteria,Firmicutes,2489447,506
MASTER_WP4_CSIC_2__P2625__bin.19,Bacteria,Firmicutes,2180800,497
XieM_2019__SAMC044639__bin.15,Bacteria,Firmicutes,2215748,514
DeFilippisF_xxxx__DS_66__bin.4,Bacteria,Firmicutes,1759798,336
MASTER_WP4_CSIC_2__P2615__bin.20,Bacteria,Firmicutes,2296523,495
MASTER_WP4_CSIC_2__P2616__bin.1,Bacteria,Firmicutes,2494698,563
MASTER_WP4_CSIC_2__P2620__bin.26,Bacteria,Firmicutes,2681241,634
MASTER_WP4_CSIC_2__P2631__bin.7,Bacteria,Firmicutes,2345843,532
MASTER_WP4_CSIC_2__P2594__bin.3,Bacteria,Firmicutes,2722803,626
MASTER_WP4_CSIC_2__P2621__bin.25,Bacteria,Firmicutes,2379394,556
MASTER_WP4_CSIC_2__P2624__bin.14,Bacteria,Firmicutes,2390017,565
MASTER_WP4_UNINA_1__ST007_71775__bin.2,Bacteria,Firmicutes,2676342,414
LandisEA_2021__SRS5653388__bin.2,Bacteria,Firmicutes,781531,212
MASTER_WP4_CSIC_1__P2238_73323__bin.2,Bacteria,Firmicutes,2519402,608
LandisEA_2021__SRS5653128__bin.1,Bacteria,Firmicutes,2959247,660
MASTER_WP4_CSIC_1__P2217_73323__bin.1,Bacteria,Firmicutes,2755143,646
MASTER_WP4_CSIC_2__P2548__bin.7,Bacteria,Firmicutes,1431940,342
WalshAM_2020__ERS3466760__bin.3,Bacteria,Firmicutes,2893941,611
MASTER_WP4_CSIC_2__P2629__bin.22,Bacteria,Firmicutes,1509198,347
LeechJ_2020__ERS3967712__bin.12,Bacteria,Firmicutes,810534,163
MASTER_WP4_CSIC_2__P2600__bin.20,Bacteria,Firmicutes,2483561,588
LandisEA_2021__SRS5652926__bin.2,Bacteria,Firmicutes,1084365,273
MASTER_WP4_CSIC_1__P2220_73323__bin.6,Bacteria,Firmicutes,2308449,542
LeechJ_xxxx__AF66__bin.7,Bacteria,Firmicutes,1339111,285
LandisEA_2021__SRS5653168__bin.3,Bacteria,Firmicutes,2196630,490
DeFilippisF_xxxx__DF_101__bin.24,Bacteria,Firmicutes,2457954,577
LeechJ_2020__ERS3967711__bin.15,Bacteria,Firmicutes,1485092,258
EinsonEJ_2018__SRS2706108__bin.7,Bacteria,Firmicutes,2151161,476
LandisEA_2021__SRS5653346__bin.5,Bacteria,Firmicutes,2938775,664
LandisEA_2021__SRS5653283__bin.8,Bacteria,Firmicutes,780463,212
MASTER_WP4_UNINA_1__PR102_71775__bin.17,Bacteria,Firmicutes,2516414,592
MASTER_WP4_CSIC_2__P2619__bin.56,Bacteria,Firmicutes,1892190,436
MASTER_WP4_CSIC_2__P2618__bin.2,Bacteria,Firmicutes,2464809,578
MASTER_WP4_UNINA_1__PT008_71775__bin.7,Bacteria,Firmicutes,2506828,505
LeechJ_xxxx__AF70__bin.6,Bacteria,Firmicutes,2614984,523
MASTER_WP4_CSIC_2__P2628__bin.7,Bacteria,Firmicutes,2240395,500
MASTER_WP4_UNINA_1__FO007_71775__bin.16,Bacteria,Firmicutes,2188257,488
MASTER_WP4_CSIC_2__P2614__bin.47,Bacteria,Firmicutes,2386306,548
MASTER_WP4_CSIC_2__P2596__bin.15,Bacteria,Firmicutes,2327821,554
AlvarezOrdonezA_xxxx__Q05-28__bin.2,Bacteria,Firmicutes,2740247,658
DeFilippisF_xxxx__DF_28__bin.11,Bacteria,Firmicutes,3369592,677
WalshAM_2017__ERS1739835__bin.3,Bacteria,Firmicutes,2476182,508
LandisEA_2021__SRS5653198__bin.5,Bacteria,Firmicutes,1469398,349
MASTER_WP4_CSIC_2__P2597__bin.12,Bacteria,Firmicutes,1731289,393
MASTER_WP4_UNINA_1__TO013_71775__bin.16,Bacteria,Firmicutes,2408353,543
LeechJ_2020__ERS3967695__bin.14,Bacteria,Firmicutes,749392,141
MASTER_WP4_UNINA_1__PR005_71775__bin.12,Bacteria,Firmicutes,2999454,17
DeFilippisF_xxxx__DF_104__bin.11,Bacteria,Firmicutes,3303086,29
MASTER_WP4_UNINA_1__TO013_71775__bin.4,Bacteria,Firmicutes,1670748,13
MASTER_WP4_UNINA_1__AS202_73417__bin.4,Bacteria,Firmicutes,1891003,11
MASTER_WP4_FFoQSI_1__VB-09-M7__bin.53,Bacteria,Proteobacteria,3791957,86
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.46,Bacteria,Firmicutes,2042553,57
MASTER_WP4_FFoQSI_1__VB-09-M7__bin.19,Bacteria,Proteobacteria,4158634,89
LiZ_2018__SRS2920555__bin.4,Bacteria,Proteobacteria,3335435,77
WalshAM_2020__ERS3466774__bin.6,Bacteria,Proteobacteria,4630847,82
LeechJ_2020__ERS3967696__bin.2,Bacteria,Firmicutes,2389684,537
LandisEA_2021__SRS5653081__bin.4,Bacteria,Firmicutes,1917497,400
LiZ_2018__SRS2920555__bin.20,Bacteria,Firmicutes,1729788,348
MASTER_WP4_CSIC_2__P2576__bin.5,Bacteria,Firmicutes,1755359,407
EinsonEJ_2018__SRS2706106__bin.1,Bacteria,Firmicutes,1980924,470
MASTER_WP4_CSIC_1__P2249_73323__bin.15,Bacteria,Firmicutes,1596228,63
MASTER_WP4_UNINA_1__GO004_71775__bin.32,Bacteria,Firmicutes,1608280,60
MASTER_WP4_UNINA_1__PU007_71775__bin.15,Bacteria,Firmicutes,2169257,95
MASTER_WP4_FFoQSI_1__KM-2D__bin.40,Bacteria,Bacteroidetes,3176747,590
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.39,Bacteria,Bacteroidetes,3587677,653
MASTER_WP4_FFoQSI_1__KM-4D__bin.17,Bacteria,Bacteroidetes,3126574,499
MASTER_WP4_FFoQSI_1__VB-12D__bin.45,Bacteria,Bacteroidetes,3632215,656
MASTER_WP4_UNINA_1__PU010_71775__bin.30,Bacteria,Bacteroidetes,1887910,293
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.32,Bacteria,Bacteroidetes,2808210,525
MASTER_WP4_FFoQSI_3__VB09-30__bin.62,Bacteria,Bacteroidetes,3192415,579
MASTER_WP4_FFoQSI_2__VB10-29__bin.1,Bacteria,Bacteroidetes,3301209,625
MASTER_WP4_TEAGASC_1__TGS08-29__bin.52,Bacteria,Bacteroidetes,2951845,501
MASTER_WP4_FFoQSI_1__VB-09-BD__bin.37,Bacteria,Bacteroidetes,3466852,635
MASTER_WP4_FFoQSI_1__KM-5G__bin.27,Bacteria,Bacteroidetes,3758478,659
WolfeBE_2014__917_Abondance__bin.3,Bacteria,Bacteroidetes,3655488,625
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.18,Bacteria,Bacteroidetes,3545963,633
MASTER_WP4_FFoQSI_1__VB-16-BD__bin.22,Bacteria,Bacteroidetes,3209264,611
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.48,Bacteria,Bacteroidetes,3263400,615
WalshAM_2020__ERS3466776__bin.15,Bacteria,Bacteroidetes,3322567,553
MASTER_WP4_FFoQSI_1__VB-09-M7__bin.85,Bacteria,Bacteroidetes,3071284,571
MASTER_WP4_FFoQSI_1__KM-2G__bin.45,Bacteria,Bacteroidetes,3475738,652
WolfeBE_2014__671_Grayson__bin.13,Bacteria,Bacteroidetes,3650731,643
MASTER_WP4_FFoQSI_1__VB-06-BG__bin.44,Bacteria,Actinobacteria,1944273,478
MASTER_WP4_FFoQSI_1__KM-5D__bin.13,Bacteria,Actinobacteria,2149386,415
MASTER_WP4_FFoQSI_2__VB03-30__bin.9,Bacteria,Actinobacteria,2136355,519
MASTER_WP4_FFoQSI_2__VB06-28__bin.14,Bacteria,Actinobacteria,2422102,555
MASTER_WP4_FFoQSI_3__VB13-30__bin.7,Bacteria,Actinobacteria,2469569,573
MASTER_WP4_FFoQSI_1__KM-1D__bin.52,Bacteria,Actinobacteria,2012118,495
MASTER_WP4_FFoQSI_2__VB15-29__bin.13,Bacteria,Actinobacteria,2397316,579
MASTER_WP4_FFoQSI_1__VB-16-AG__bin.50,Bacteria,Actinobacteria,2061618,513
MASTER_WP4_FFoQSI_2__VB15-30__bin.32,Bacteria,Actinobacteria,2295154,551
MASTER_WP4_FFoQSI_1__KM-1G__bin.1,Bacteria,Actinobacteria,2492537,585
MASTER_WP4_FFoQSI_1__VB12-F-BR__bin.15,Bacteria,Actinobacteria,2265358,552
MASTER_WP4_FFoQSI_1__VB-05-BG__bin.10,Bacteria,Actinobacteria,1992504,495
MASTER_WP4_FFoQSI_2__VB11-29__bin.13,Bacteria,Actinobacteria,2469111,561
MASTER_WP4_FFoQSI_2__VB16-29__bin.10,Bacteria,Actinobacteria,2462433,587
MASTER_WP4_FFoQSI_1__KM-2G__bin.21,Bacteria,Actinobacteria,1989302,474
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.66,Bacteria,Actinobacteria,1972382,493
MASTER_WP4_FFoQSI_2__VB05-30__bin.30,Bacteria,Actinobacteria,2055289,504
MASTER_WP4_FFoQSI_2__VB08-30__bin.6,Bacteria,Actinobacteria,2041025,491
MASTER_WP4_FFoQSI_2__VB16-30__bin.17,Bacteria,Actinobacteria,2304106,568
MASTER_WP4_FFoQSI_2__VB10-29__bin.21,Bacteria,Actinobacteria,2335552,559
MASTER_WP4_FFoQSI_1__VB-08-M3__bin.25,Bacteria,Actinobacteria,2134034,525
MASTER_WP4_FFoQSI_2__VB01-29__bin.14,Bacteria,Actinobacteria,2611861,608
MASTER_WP4_FFoQSI_2__VB05-25__bin.2,Bacteria,Actinobacteria,2690734,527
MASTER_WP4_FFoQSI_1__VB-05-AD__bin.42,Bacteria,Actinobacteria,1860293,447
MASTER_WP4_FFoQSI_1__VB-16-BD__bin.35,Bacteria,Actinobacteria,2173128,545
MASTER_WP4_FFoQSI_1__VB-14-BG__bin.28,Bacteria,Actinobacteria,2657550,534
MASTER_WP4_FFoQSI_1__VB-15-M11__bin.23,Bacteria,Actinobacteria,1975331,379
MASTER_WP4_FFoQSI_2__VB03-29__bin.9,Bacteria,Actinobacteria,2194409,529
MASTER_WP4_FFoQSI_1__KM-4D__bin.21,Bacteria,Actinobacteria,2396019,450
MASTER_WP4_FFoQSI_1__KM-4G__bin.1,Bacteria,Actinobacteria,2061511,407
MASTER_WP4_FFoQSI_1__KM-2D__bin.41,Bacteria,Actinobacteria,2273419,564
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.22,Bacteria,Actinobacteria,1970983,491
MASTER_WP4_FFoQSI_1__VB-08-BD__bin.22,Bacteria,Actinobacteria,2063952,504
MASTER_WP4_FFoQSI_2__VB05-29__bin.19,Bacteria,Actinobacteria,2299721,552
MASTER_WP4_FFoQSI_1__VB-04-BG__bin.34,Bacteria,Actinobacteria,2125169,436
MASTER_WP4_FFoQSI_1__VB12-F-AR__bin.7,Bacteria,Actinobacteria,2369596,563
MASTER_WP4_FFoQSI_2__VB11-30__bin.8,Bacteria,Actinobacteria,2532306,584
MASTER_WP4_FFoQSI_3__VB07-29__bin.25,Bacteria,Actinobacteria,2326053,564
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.23,Bacteria,Actinobacteria,1750356,258
MASTER_WP4_FFoQSI_1__VB-12D__bin.17,Bacteria,Actinobacteria,2514867,590
MASTER_WP4_FFoQSI_1__VB-15-AG__bin.38,Bacteria,Actinobacteria,2360232,480
MASTER_WP4_FFoQSI_3__VB04-30__bin.23,Bacteria,Actinobacteria,2227832,549
MASTER_WP4_FFoQSI_2__VB04-29__bin.16,Bacteria,Actinobacteria,2569542,596
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.20,Bacteria,Actinobacteria,2513520,579
MASTER_WP4_FFoQSI_2__VB10-30__bin.29,Bacteria,Actinobacteria,2356083,583
MASTER_WP4_FFoQSI_1__VB-03-M5__bin.4,Bacteria,Actinobacteria,1694219,432
MASTER_WP4_FFoQSI_3__VB07-30__bin.6,Bacteria,Actinobacteria,1951842,481
MASTER_WP4_FFoQSI_1__VB-15-M10__bin.31,Bacteria,Actinobacteria,1927111,480
MASTER_WP4_FFoQSI_2__VB06-29__bin.11,Bacteria,Actinobacteria,1765331,450
MASTER_WP4_FFoQSI_1__VB-03-M6__bin.16,Bacteria,Actinobacteria,1998840,508
MASTER_WP4_FFoQSI_2__VB06-30__bin.5,Bacteria,Actinobacteria,1671879,438
MASTER_WP4_FFoQSI_1__VB14-F-AR__bin.23,Bacteria,Actinobacteria,2078626,497
MASTER_WP4_FFoQSI_3__VB13-29__bin.44,Bacteria,Actinobacteria,2227762,516
MASTER_WP4_FFoQSI_1__VB-14-M17__bin.27,Bacteria,Actinobacteria,2518267,601
MASTER_WP4_FFoQSI_1__VB-14-M18__bin.41,Bacteria,Actinobacteria,2033767,506
MASTER_WP4_FFoQSI_1__VB-15-BD__bin.32,Bacteria,Actinobacteria,1755825,433
MASTER_WP4_FFoQSI_1__VB-06-AD__bin.15,Bacteria,Actinobacteria,1733058,445
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.45,Bacteria,Actinobacteria,3502885,467
MASTER_WP4_FFoQSI_3__VB04-30__bin.29,Bacteria,Actinobacteria,3126090,696
MASTER_WP4_FFoQSI_3__VB13-29__bin.40,Bacteria,Actinobacteria,3936021,737
MASTER_WP4_FFoQSI_1__VB-16-AG__bin.52,Bacteria,Actinobacteria,4012844,543
MASTER_WP4_FFoQSI_2__VB08-30__bin.9,Bacteria,Actinobacteria,3266268,704
WolfeBE_2014__671_Grayson__bin.1,Bacteria,Actinobacteria,3767288,737
MASTER_WP4_FFoQSI_1__VB12-F-AR__bin.44,Bacteria,Actinobacteria,3049406,677
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.20,Bacteria,Actinobacteria,3375291,721
MASTER_WP4_FFoQSI_2__VB04-29__bin.20,Bacteria,Actinobacteria,3291387,697
